,trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,maturity,strike,combo_trade_id,combo_id,block_trade_id,liquidation,date,time_to_maturity,days_to_maturity,minutes_to_maturity,time_to_maturity_year
17538,5572,302147711,2024-05-20 15:25:32.166,0,0.065,0.06478502,59.07,BTC-28JUN24-70000-C,67355.28,buy,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 08:34:27.834000,38,55234.45,0.10508837519025875
17603,5571,302145858,2024-05-20 15:13:19.214,0,0.063,0.063159,58.82,BTC-28JUN24-70000-C,67074.5,buy,1.0,1.0,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 08:46:40.786000,38,55246.666666666664,0.10511161846778284
17746,5570,302142677,2024-05-20 14:34:17.728,3,0.0615,0.06194919,58.9,BTC-28JUN24-70000-C,66821.74,buy,1.7,1.7,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 09:25:42.272000,38,55285.7,0.10518588280060882
17747,5569,302142676,2024-05-20 14:34:17.726,2,0.0615,0.06194919,58.9,BTC-28JUN24-70000-C,66821.74,sell,9.0,9.0,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 09:25:42.274000,38,55285.7,0.10518588280060882
17754,5566,302142481,2024-05-20 14:31:31.886,2,0.062,0.06249173,58.9,BTC-28JUN24-70000-C,66893.95,sell,1.8,1.8,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 09:28:28.114000,38,55288.46666666667,0.10519114662607813
17755,5568,302142483,2024-05-20 14:31:31.886,3,0.062,0.06249173,58.9,BTC-28JUN24-70000-C,66893.95,sell,0.9,0.9,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 09:28:28.114000,38,55288.46666666667,0.10519114662607813
17756,5567,302142482,2024-05-20 14:31:31.886,3,0.062,0.06249173,58.9,BTC-28JUN24-70000-C,66893.95,sell,7.3,7.3,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 09:28:28.114000,38,55288.46666666667,0.10519114662607813
17814,5565,302140915,2024-05-20 14:08:10.945,3,0.0635,0.06335941,59.36,BTC-28JUN24-70000-C,67035.72,buy,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 09:51:49.055000,38,55311.816666666666,0.10523557204464738
17843,5564,302140845,2024-05-20 14:07:39.539,3,0.0635,0.06357541,59.19,BTC-28JUN24-70000-C,67068.92,buy,0.3,0.3,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 09:52:20.461000,38,55312.333333333336,0.10523655504819888
17860,5563,302140049,2024-05-20 13:58:46.983,2,0.0635,0.06337947,59.32,BTC-28JUN24-70000-C,67025.58,buy,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 10:01:13.017000,38,55321.21666666667,0.10525345636732623
17922,5562,302136432,2024-05-20 13:33:27.529,1,0.0648,0.06438019,59.67,BTC-28JUN24-70000-C,67141.2,buy,50.0,50.0,2024-06-28 00:00:00,7000.0,,BTC-CS-28JUN24-70000_85000,141068.0,,2024-05-20,38 days 10:26:32.471000,38,55346.53333333333,0.10530162354134957
17924,5561,302136431,2024-05-20 13:33:25.249,0,0.0648,0.06439383,59.66,BTC-28JUN24-70000-C,67141.79,buy,50.0,50.0,2024-06-28 00:00:00,7000.0,,BTC-CS-28JUN24-70000_85000,141067.0,,2024-05-20,38 days 10:26:34.751000,38,55346.566666666666,0.10530168696093353
17930,5560,302136286,2024-05-20 13:32:53.653,2,0.0646,0.06395437,59.82,BTC-28JUN24-70000-C,67084.26,buy,13.0,13.0,2024-06-28 00:00:00,7000.0,,BTC-CS-28JUN24-70000_85000,141066.0,,2024-05-20,38 days 10:27:06.347000,38,55347.1,0.10530270167427701
17932,5559,302136283,2024-05-20 13:32:53.649,0,0.0649,0.06395437,60.05,BTC-28JUN24-70000-C,67084.26,buy,13.0,13.0,2024-06-28 00:00:00,7000.0,,BTC-CS-28JUN24-70000_85000,141065.0,,2024-05-20,38 days 10:27:06.351000,38,55347.1,0.10530270167427701
17934,5558,302136270,2024-05-20 13:32:38.903,2,0.0641,0.06381326,59.54,BTC-28JUN24-70000-C,67066.99,buy,13.0,13.0,2024-06-28 00:00:00,7000.0,,BTC-CS-28JUN24-70000_85000,141064.0,,2024-05-20,38 days 10:27:21.097000,38,55347.35,0.10530317732115677
17936,5557,302136257,2024-05-20 13:32:34.646,0,0.0644,0.06387385,59.73,BTC-28JUN24-70000-C,67067.02,buy,12.5,12.5,2024-06-28 00:00:00,7000.0,,BTC-CS-28JUN24-70000_85000,141063.0,,2024-05-20,38 days 10:27:25.354000,38,55347.416666666664,0.1053033041603247
17938,5556,302136246,2024-05-20 13:32:28.057,1,0.064,0.06381096,59.45,BTC-28JUN24-70000-C,67068.04,buy,1.2,1.2,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 10:27:31.943000,38,55347.51666666667,0.10530349441907662
17939,5555,302136226,2024-05-20 13:32:24.091,0,0.064,0.06369849,59.54,BTC-28JUN24-70000-C,67054.51,buy,1.0,1.0,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 10:27:35.909000,38,55347.583333333336,0.10530362125824455
18106,5554,302134854,2024-05-20 13:08:46.019,0,0.063,0.06318899,58.92,BTC-28JUN24-70000-C,67041.62,sell,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 10:51:13.981000,38,55371.21666666667,0.10534858574327753
18165,5552,302133364,2024-05-20 12:46:44.273,2,0.0615,0.06153526,58.87,BTC-28JUN24-70000-C,66801.06,sell,0.9,0.9,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 11:13:15.727000,38,55393.25,0.10539050608828006
18166,5553,302133365,2024-05-20 12:46:44.273,3,0.0615,0.06153526,58.87,BTC-28JUN24-70000-C,66801.06,sell,8.0,8.0,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 11:13:15.727000,38,55393.25,0.10539050608828006
18178,5549,302133088,2024-05-20 12:44:17.740,1,0.0625,0.06168381,59.42,BTC-28JUN24-70000-C,66853.42,buy,0.9,0.9,2024-06-28 00:00:00,7000.0,,,,T,2024-05-20,38 days 11:15:42.260000,38,55395.7,0.10539516742770166
18179,5551,302133090,2024-05-20 12:44:17.740,1,0.0625,0.06168381,59.42,BTC-28JUN24-70000-C,66853.42,buy,2.5,2.5,2024-06-28 00:00:00,7000.0,,,,T,2024-05-20,38 days 11:15:42.260000,38,55395.7,0.10539516742770166
18180,5548,302133087,2024-05-20 12:44:17.740,1,0.0625,0.06168381,59.42,BTC-28JUN24-70000-C,66853.42,buy,1.6,1.6,2024-06-28 00:00:00,7000.0,,,,T,2024-05-20,38 days 11:15:42.260000,38,55395.7,0.10539516742770166
18181,5547,302133086,2024-05-20 12:44:17.740,0,0.0625,0.06168381,59.42,BTC-28JUN24-70000-C,66853.42,buy,7.3,7.3,2024-06-28 00:00:00,7000.0,,,,T,2024-05-20,38 days 11:15:42.260000,38,55395.7,0.10539516742770166
18182,5550,302133089,2024-05-20 12:44:17.740,1,0.0625,0.06168381,59.42,BTC-28JUN24-70000-C,66853.42,buy,8.0,8.0,2024-06-28 00:00:00,7000.0,,,,T,2024-05-20,38 days 11:15:42.260000,38,55395.7,0.10539516742770166
18195,5546,302132607,2024-05-20 12:40:11.144,3,0.062,0.06205442,58.66,BTC-28JUN24-70000-C,66921.98,sell,7.3,7.3,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 11:19:48.856000,38,55399.8,0.10540296803652968
18196,5545,302132606,2024-05-20 12:40:11.144,2,0.062,0.06205442,58.66,BTC-28JUN24-70000-C,66921.98,sell,0.9,0.9,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 11:19:48.856000,38,55399.8,0.10540296803652968
18208,5541,302132438,2024-05-20 12:36:33.514,1,0.0625,0.06181708,59.1,BTC-28JUN24-70000-C,66914.72,buy,0.6,0.6,2024-06-28 00:00:00,7000.0,,,,T,2024-05-20,38 days 11:23:26.486000,38,55403.433333333334,0.10540988077118214
18209,5544,302132441,2024-05-20 12:36:33.514,1,0.0625,0.06181708,59.1,BTC-28JUN24-70000-C,66914.72,buy,0.9,0.9,2024-06-28 00:00:00,7000.0,,,,T,2024-05-20,38 days 11:23:26.486000,38,55403.433333333334,0.10540988077118214
18210,5542,302132439,2024-05-20 12:36:33.514,1,0.0625,0.06181708,59.1,BTC-28JUN24-70000-C,66914.72,buy,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,T,2024-05-20,38 days 11:23:26.486000,38,55403.433333333334,0.10540988077118214
18211,5543,302132440,2024-05-20 12:36:33.514,1,0.0625,0.06181708,59.1,BTC-28JUN24-70000-C,66914.72,buy,7.3,7.3,2024-06-28 00:00:00,7000.0,,,,T,2024-05-20,38 days 11:23:26.486000,38,55403.433333333334,0.10540988077118214
18228,5539,302132131,2024-05-20 12:33:49.138,1,0.0625,0.06217988,58.78,BTC-28JUN24-70000-C,66977.96,buy,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,T,2024-05-20,38 days 11:26:10.862000,38,55406.166666666664,0.10541508117706748
18229,5540,302132132,2024-05-20 12:33:49.138,1,0.0625,0.06217988,58.78,BTC-28JUN24-70000-C,66977.96,buy,2.2,2.2,2024-06-28 00:00:00,7000.0,,,,T,2024-05-20,38 days 11:26:10.862000,38,55406.166666666664,0.10541508117706748
18253,5538,302131581,2024-05-20 12:21:25.831,1,0.0625,0.06264157,58.5,BTC-28JUN24-70000-C,67038.1,buy,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 11:38:34.169000,38,55418.566666666666,0.1054386732623034
18263,5537,302131414,2024-05-20 12:17:21.136,1,0.0625,0.06265218,58.52,BTC-28JUN24-70000-C,67036.43,buy,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 11:42:38.864000,38,55422.63333333333,0.10544641045154743
18265,5536,302131360,2024-05-20 12:14:18.392,1,0.0625,0.06270877,58.44,BTC-28JUN24-70000-C,67048.27,buy,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 11:45:41.608000,38,55425.683333333334,0.10545221334348047
18272,5535,302131291,2024-05-20 12:11:15.626,1,0.0625,0.06275338,58.41,BTC-28JUN24-70000-C,67049.29,buy,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 11:48:44.374000,38,55428.73333333333,0.1054580162354135
18281,5534,302131181,2024-05-20 12:07:43.348,1,0.0625,0.0626745,58.45,BTC-28JUN24-70000-C,67044.44,buy,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 11:52:16.652000,38,55432.26666666667,0.10546473871131407
18283,5533,302131178,2024-05-20 12:07:32.955,1,0.0625,0.06270628,58.43,BTC-28JUN24-70000-C,67048.04,buy,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 11:52:27.045000,38,55432.45,0.10546508751902586
18287,5532,302131086,2024-05-20 12:04:22.769,0,0.0625,0.0627519,58.45,BTC-28JUN24-70000-C,67038.84,buy,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 11:55:37.231000,38,55435.61666666667,0.1054711123795028
18303,5531,302130742,2024-05-20 11:58:58.658,3,0.062,0.0622387,58.4,BTC-28JUN24-70000-C,66987.36,buy,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 12:01:01.342000,38,55441.01666666667,0.10548138635210554
18308,5530,302130702,2024-05-20 11:58:22.588,3,0.062,0.06235436,58.32,BTC-28JUN24-70000-C,66995.24,buy,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 12:01:37.412000,38,55441.61666666667,0.10548252790461694
18323,5529,302130233,2024-05-20 11:51:49.370,2,0.062,0.06228786,58.41,BTC-28JUN24-70000-C,66999.28,buy,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 12:08:10.630000,38,55448.166666666664,0.10549498985286657
18338,5528,302130050,2024-05-20 11:50:11.929,2,0.0625,0.06279272,58.43,BTC-28JUN24-70000-C,67063.22,buy,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 12:09:48.071000,38,55449.8,0.10549809741248098
18355,5527,302129900,2024-05-20 11:45:04.844,1,0.063,0.06314456,58.62,BTC-28JUN24-70000-C,67094.76,buy,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 12:14:55.156000,38,55454.916666666664,0.10550783231861999
18362,5526,302129678,2024-05-20 11:42:26.339,0,0.063,0.06324192,58.61,BTC-28JUN24-70000-C,67097.36,buy,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 12:17:33.661000,38,55457.55,0.10551284246575343
18364,5525,302129597,2024-05-20 11:41:27.713,2,0.0625,0.06335972,58.13,BTC-28JUN24-70000-C,67116.03,sell,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 12:18:32.287000,38,55458.53333333333,0.10551471334348046
18372,5524,302129490,2024-05-20 11:38:25.613,2,0.063,0.06366342,58.3,BTC-28JUN24-70000-C,67134.9,sell,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 12:21:34.387000,38,55461.566666666666,0.10552048452562152
18385,5523,302129266,2024-05-20 11:34:34.815,3,0.0635,0.06389141,58.56,BTC-28JUN24-70000-C,67167.01,sell,0.7,0.7,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 12:25:25.185000,38,55465.416666666664,0.10552780948756976
18386,5522,302129265,2024-05-20 11:34:34.774,3,0.0635,0.06389141,58.56,BTC-28JUN24-70000-C,67167.01,buy,6.1,6.1,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 12:25:25.226000,38,55465.416666666664,0.10552780948756976
18387,5521,302129264,2024-05-20 11:34:34.772,2,0.0635,0.06389141,58.56,BTC-28JUN24-70000-C,67167.01,sell,0.9,0.9,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 12:25:25.228000,38,55465.416666666664,0.10552780948756976
18404,5520,302129000,2024-05-20 11:31:30.781,0,0.064,0.06390938,58.91,BTC-28JUN24-70000-C,67187.63,sell,0.4,0.4,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 12:28:29.219000,38,55468.48333333333,0.10553364408929476
18524,5519,302127326,2024-05-20 11:05:12.901,0,0.0635,0.06303615,58.75,BTC-28JUN24-70000-C,67129.3,buy,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 12:54:47.099000,38,55494.78333333333,0.10558368214104516
18656,5518,302124287,2024-05-20 10:27:25.069,2,0.063,0.06353218,57.63,BTC-28JUN24-70000-C,67270.03,sell,5.0,5.0,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 13:32:34.931000,38,55532.566666666666,0.10565556823947235
18657,5517,302124263,2024-05-20 10:27:18.025,1,0.0642,0.06362898,58.45,BTC-28JUN24-70000-C,67288.85,buy,13.0,13.0,2024-06-28 00:00:00,7000.0,,BTC-CS-28JUN24-70000_85000,141048.0,,2024-05-20,38 days 13:32:41.975000,38,55532.683333333334,0.10565579020801624
18660,5516,302124240,2024-05-20 10:27:13.277,0,0.0642,0.06358968,58.5,BTC-28JUN24-70000-C,67281.81,buy,12.5,12.5,2024-06-28 00:00:00,7000.0,,BTC-CS-28JUN24-70000_85000,141047.0,,2024-05-20,38 days 13:32:46.723000,38,55532.76666666667,0.10565594875697616
18877,5515,302119253,2024-05-20 09:37:13.115,0,0.0615,0.06072443,57.9,BTC-28JUN24-70000-C,66929.55,buy,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 14:22:46.885000,38,55582.76666666667,0.10575107813292746
19036,5514,302117347,2024-05-20 08:37:51.684,3,0.06,0.06065018,57.16,BTC-28JUN24-70000-C,66837.53,sell,1.7,1.7,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 15:22:08.316000,38,55642.13333333333,0.1058640284119736
19037,5512,302117345,2024-05-20 08:37:51.684,3,0.06,0.06065018,57.16,BTC-28JUN24-70000-C,66837.53,sell,0.9,0.9,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 15:22:08.316000,38,55642.13333333333,0.1058640284119736
19038,5511,302117344,2024-05-20 08:37:51.684,2,0.06,0.06065018,57.16,BTC-28JUN24-70000-C,66837.53,sell,7.3,7.3,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 15:22:08.316000,38,55642.13333333333,0.1058640284119736
19039,5513,302117346,2024-05-20 08:37:51.684,3,0.06,0.06065018,57.16,BTC-28JUN24-70000-C,66837.53,sell,17.0,17.0,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 15:22:08.316000,38,55642.13333333333,0.1058640284119736
19186,5510,302116175,2024-05-20 08:11:27.359,3,0.0615,0.06119568,57.73,BTC-28JUN24-70000-C,66962.4,sell,0.5,0.5,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 15:48:32.641000,38,55668.53333333333,0.1059142567224759
19204,5509,302116113,2024-05-20 08:09:47.250,3,0.0615,0.06141476,57.52,BTC-28JUN24-70000-C,66995.8,buy,0.2,0.2,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 15:50:12.750000,38,55670.2,0.10591742770167427
19220,5508,302116032,2024-05-20 08:08:06.115,2,0.0615,0.06136753,57.53,BTC-28JUN24-70000-C,66999.22,buy,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 15:51:53.885000,38,55671.88333333333,0.10592063039066463
19242,5507,302115822,2024-05-20 08:05:24.246,3,0.062,0.0615068,57.76,BTC-28JUN24-70000-C,67036.33,buy,1.3,1.3,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 15:54:35.754000,38,55674.583333333336,0.10592576737696602
19244,5505,302115809,2024-05-20 08:05:23.864,3,0.062,0.0615068,57.76,BTC-28JUN24-70000-C,67041.01,buy,0.7,0.7,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 15:54:36.136000,38,55674.6,0.10592579908675799
19245,5502,302115806,2024-05-20 08:05:23.864,2,0.062,0.0615068,57.76,BTC-28JUN24-70000-C,67041.01,buy,8.0,8.0,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 15:54:36.136000,38,55674.6,0.10592579908675799
19246,5506,302115810,2024-05-20 08:05:23.864,3,0.062,0.0615068,57.76,BTC-28JUN24-70000-C,67041.01,buy,4.8,4.8,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 15:54:36.136000,38,55674.6,0.10592579908675799
19247,5504,302115808,2024-05-20 08:05:23.864,3,0.062,0.0615068,57.76,BTC-28JUN24-70000-C,67041.01,buy,0.9,0.9,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 15:54:36.136000,38,55674.6,0.10592579908675799
19248,5503,302115807,2024-05-20 08:05:23.864,3,0.062,0.0615068,57.76,BTC-28JUN24-70000-C,67041.01,buy,7.3,7.3,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 15:54:36.136000,38,55674.6,0.10592579908675799
19250,5501,302115784,2024-05-20 08:05:23.223,0,0.063,0.06150706,58.51,BTC-28JUN24-70000-C,67041.01,buy,13.0,13.0,2024-06-28 00:00:00,7000.0,,BTC-CS-28JUN24-70000_85000,141039.0,,2024-05-20,38 days 15:54:36.777000,38,55674.6,0.10592579908675799
19251,5500,302115782,2024-05-20 08:05:23.216,0,0.0626,0.06150706,58.2,BTC-28JUN24-70000-C,67041.01,buy,50.0,50.0,2024-06-28 00:00:00,7000.0,,BTC-CS-28JUN24-70000_85000,141038.0,,2024-05-20,38 days 15:54:36.784000,38,55674.6,0.10592579908675799
19253,5499,302115781,2024-05-20 08:05:23.212,0,0.0625,0.06150706,58.13,BTC-28JUN24-70000-C,67041.01,buy,25.0,25.0,2024-06-28 00:00:00,7000.0,,BTC-CS-28JUN24-70000_85000,141037.0,,2024-05-20,38 days 15:54:36.788000,38,55674.6,0.10592579908675799
19412,5498,302114917,2024-05-20 07:58:21.335,0,0.06,0.06034614,57.04,BTC-28JUN24-70000-C,66857.08,sell,0.3,0.3,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 16:01:38.665000,38,55681.63333333333,0.10593918061897513
19502,5497,302112271,2024-05-20 07:15:40.312,2,0.059,0.0591202,57.13,BTC-28JUN24-70000-C,66668.85,buy,5.0,5.0,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 16:44:19.688000,38,55724.316666666666,0.10602038939624556
19669,5496,302107562,2024-05-20 06:48:05.633,2,0.0605,0.06065555,57.07,BTC-28JUN24-70000-C,66948.83,buy,0.5,0.5,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 17:11:54.367000,38,55751.9,0.10607286910197869
19880,5495,302099987,2024-05-20 04:37:19.897,0,0.0615,0.06169408,57.21,BTC-28JUN24-70000-C,67042.12,sell,7.3,7.3,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 19:22:40.103000,38,55882.666666666664,0.10632166412988331
19926,5494,302098875,2024-05-20 04:31:08.092,1,0.0595,0.05954878,57.33,BTC-28JUN24-70000-C,66694.45,buy,5.0,5.0,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 19:28:51.908000,38,55888.85,0.10633342846270928
19980,5493,302097992,2024-05-20 04:00:36.294,1,0.0595,0.05937274,57.59,BTC-28JUN24-70000-C,66646.95,buy,1.1,1.1,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 19:59:23.706000,38,55919.38333333333,0.10639152080162353
19981,5492,302097990,2024-05-20 04:00:36.094,1,0.0595,0.05937274,57.59,BTC-28JUN24-70000-C,66647.32,buy,1.1,1.1,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 19:59:23.906000,38,55919.38333333333,0.10639152080162353
19987,5491,302097921,2024-05-20 03:59:24.853,1,0.0595,0.05960452,57.42,BTC-28JUN24-70000-C,66679.01,buy,0.7,0.7,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 20:00:35.147000,38,55920.583333333336,0.10639380390664638
20026,5490,302097296,2024-05-20 03:36:33.105,0,0.0595,0.05944186,57.61,BTC-28JUN24-70000-C,66628.12,buy,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 20:23:26.895000,38,55943.433333333334,0.10643727803145611
20031,5489,302097033,2024-05-20 03:30:13.807,2,0.059,0.05916351,57.41,BTC-28JUN24-70000-C,66598.35,buy,0.5,0.5,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 20:29:46.193000,38,55949.76666666667,0.10644932775240995
20163,5488,302094579,2024-05-20 02:09:19.297,0,0.0595,0.05961385,57.55,BTC-28JUN24-70000-C,66655.48,buy,0.5,0.5,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 21:50:40.703000,38,56030.666666666664,0.10660324708269914
20193,5487,302093906,2024-05-20 02:03:10.689,0,0.059,0.05914477,57.54,BTC-28JUN24-70000-C,66563.27,sell,1.0,1.0,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 21:56:49.311000,38,56036.816666666666,0.10661494799594115
20228,5486,302093574,2024-05-20 01:56:49.528,0,0.0585,0.05842476,57.69,BTC-28JUN24-70000-C,66465.33,sell,2.5,2.5,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 22:03:10.472000,38,56043.166666666664,0.10662702942668696
20299,5485,302092074,2024-05-20 01:34:25.788,2,0.0565,0.05678507,57.65,BTC-28JUN24-70000-C,66136.3,sell,1.0,1.0,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 22:25:34.212000,38,56065.566666666666,0.10666964738711314
20356,5484,302090703,2024-05-20 01:16:05.695,3,0.0575,0.05783115,57.65,BTC-28JUN24-70000-C,66284.05,sell,0.5,0.5,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 22:43:54.305000,38,56083.9,0.10670452815829529
20359,5483,302090471,2024-05-20 01:12:08.424,2,0.0575,0.05772622,57.76,BTC-28JUN24-70000-C,66278.74,sell,0.2,0.2,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 22:47:51.576000,38,56087.85,0.10671204337899542
20413,5482,302088011,2024-05-20 00:37:49.816,0,0.058,0.05823412,57.66,BTC-28JUN24-70000-C,66363.51,buy,2.2,2.2,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 23:22:10.184000,38,56122.166666666664,0.10677733384069
20461,5481,302086890,2024-05-20 00:23:12.895,2,0.057,0.05703743,57.79,BTC-28JUN24-70000-C,66180.96,buy,5.0,5.0,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 23:36:47.105000,38,56136.78333333333,0.10680514332825977
20516,5480,302085818,2024-05-20 00:03:02.307,3,0.0575,0.05757529,57.81,BTC-28JUN24-70000-C,66240.93,buy,0.6,0.6,2024-06-28 00:00:00,7000.0,,,,,2024-05-20,38 days 23:56:57.693000,38,56156.95,0.10684351217656012
20548,5479,302085280,2024-05-19 23:35:26.637,2,0.0575,0.0577976,57.64,BTC-28JUN24-70000-C,66279.66,sell,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-05-19,39 days 00:24:33.363000,39,56184.55,0.10689602359208523
20612,5478,302084092,2024-05-19 23:05:04.279,3,0.058,0.05809404,57.8,BTC-28JUN24-70000-C,66333.89,sell,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-05-19,39 days 00:54:55.721000,39,56214.916666666664,0.10695379883307965
20613,5477,302084091,2024-05-19 23:05:04.185,2,0.058,0.05809404,57.8,BTC-28JUN24-70000-C,66333.89,sell,0.2,0.2,2024-06-28 00:00:00,7000.0,,,,,2024-05-19,39 days 00:54:55.815000,39,56214.916666666664,0.10695379883307965
20653,5476,302082901,2024-05-19 22:19:18.559,0,0.0585,0.05859771,57.85,BTC-28JUN24-70000-C,66383.86,buy,0.4,0.4,2024-06-28 00:00:00,7000.0,,,,,2024-05-19,39 days 01:40:41.441000,39,56260.683333333334,0.10704087392186708
20686,5475,302081987,2024-05-19 21:55:59.423,1,0.058,0.05797052,57.88,BTC-28JUN24-70000-C,66298.64,sell,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-05-19,39 days 02:04:00.577000,39,56284.0,0.10708523592085235
20687,5474,302081982,2024-05-19 21:55:56.455,0,0.058,0.05799201,57.82,BTC-28JUN24-70000-C,66309.18,sell,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-05-19,39 days 02:04:03.545000,39,56284.05,0.10708533105022831
20711,5473,302081230,2024-05-19 21:42:28.582,1,0.057,0.05692779,57.75,BTC-28JUN24-70000-C,66156.69,sell,0.2,0.2,2024-06-28 00:00:00,7000.0,,,,,2024-05-19,39 days 02:17:31.418000,39,56297.51666666667,0.1071109525621512
20712,5472,302081229,2024-05-19 21:42:28.360,0,0.057,0.05692779,57.73,BTC-28JUN24-70000-C,66161.54,sell,0.6,0.6,2024-06-28 00:00:00,7000.0,,,,,2024-05-19,39 days 02:17:31.640000,39,56297.51666666667,0.1071109525621512
20718,5471,302081096,2024-05-19 21:41:02.335,1,0.0565,0.0564486,57.66,BTC-28JUN24-70000-C,66091.36,buy,0.3,0.3,2024-06-28 00:00:00,7000.0,,,,,2024-05-19,39 days 02:18:57.665000,39,56298.95,0.1071136796042618
